recent_count,older_count,recent_share,older_share,delta_share,topic
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Propofol Infusion Syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Propofol
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prokinetic drugs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prognostic factors
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Progesterone receptor antagonists
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Progesterone antagonists
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Progesterone Antagonists
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Professional Secrecy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prion diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prostaglandin Analogues
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prion Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Principles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Primary survey
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Primary hyperparathyroidism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Primary healthcare
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Primary Immunodeficiency
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Primary Health Centre
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Primary Amenorrhoea
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Propofol infusion syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prostaglandin analogues
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prevertebral space
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Structure and Function
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proteolytic Enzymes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proteinuria
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein requirement
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein function
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein folding
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein degradation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein biochemistry
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Synthesis Inhibitors
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Structure And Function
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prostate
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Sorting
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Sequencing
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Requirement
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protein Function
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prosthetics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prosthetic Grafts
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prostate Surgery Complications
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prostate Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Priapism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preventive Ophthalmology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Radiation Injury
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pott'S Paraplegia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pre-operative evaluation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pre-eclampsia management
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pre-Eclampsia Management
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pre-Eclampsia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prader-Willi Syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Potter syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pott's paraplegia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pott's Paraplegia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Potassium balance
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preconception Care
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Posture control
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postpartum seizures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postpartum blues
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postpartum Haemorrhage
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postmortem Procedures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postmortem Lividity
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postmortem
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Postinflammatory hypopigmentation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Precancerous lesions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preconception care
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prevention Levels
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prenatal Management
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pressure Ulcer
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pressure
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Press regulation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preoperative evaluation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preoperative assessment
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preoperative Assessment
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prenatal care
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prenatal Therapy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prenatal Diagnosis and Screening
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Preimplantation Genetic Testing
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prenatal Diagnosis And Screening
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prematurity features
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Prematurity Features
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Premature rupture of membranes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Premature ejaculation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Premature Ovarian Failure
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Premature Infant Management
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Premalignant Skin Lesions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proteolytic enzymes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proteus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proton Pump Inhibitors
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pure word deafness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine salvage pathway
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine biosynthesis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine and Pyrimidine Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine Synthesis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine Salvage Pathway
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine Metabolism Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine Catabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine And Pyrimidine Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pure tone audiometry
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pustular Psoriasis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupillary reflex
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupillary muscles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupillary abnormalities
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupillary Muscles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupillary Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupillary Abnormalities
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupil signs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupil abnormalities
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Purine synthesis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pyometra
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proton pump inhibitors
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,REM sleep
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Radiation Exposure
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Radiation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Radial nerve injury
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Radial Nerve Injury
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Radial Head Subluxation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Rabies Prophylaxis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,RNA splicing
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,RNA enzymes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,RCH program
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pyramidal Tract Lesion
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Quadratus lumborum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Qt Interval Prolongation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Qt Interval
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,QT interval prolongation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,QT interval
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pyruvate dehydrogenase complex
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pyruvate Dehydrogenase Complex
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pyrethroid Insecticides
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupil Abnormalities
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pupil
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary tuberculosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychodynamic Theory
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pubertal disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Ptosis Management
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pterygopalatine fossa
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pterygopalatine Fossa
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychotherapy Concepts
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychophysics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychomotor Symptoms
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychological Concepts
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychiatric terminology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary radiology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychiatric symptoms
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychiatric Symptoms
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychiatric Management
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Psychiatric Certification
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pseudoseizures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protozoan cysts
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Protozoal Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Proton therapy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Public Health Concepts
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Public Health Goals
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Public Health Ophthalmology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Public health administration
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary nodules
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary metastasis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary hemorrhage
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary eosinophilia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary edema
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Radiology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Metastasis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Infiltrates
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Imaging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Hypertension Drugs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Edema
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pulmonary Circulation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Puerperal Sepsis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Puerperal Pyrexia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Pudendal Canal
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Public health programs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Physiological changes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Kidney Stones
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Culture characteristics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial Anatomy
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contraceptive prevalence
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contraceptive methods
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contraceptive Prevalence
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contact dermatitis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Constrictive pericarditis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Constitutional Articles
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Constipation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Consciousness assessment
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Consciousness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conscious sedation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conjunctival staining
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conjunctival Staining
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conjoined twins
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conjoined Twins
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conization
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital vertical talus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital urinary obstruction
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contracted Pelvis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contrast Media Properties
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contrast Media Safety
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Coronary Arteries
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Counter-Current Mechanism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cortisol
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Corrosive injury
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Corrosive Poisons
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Corrosive Poisoning
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Corpus Luteum
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Coronary Sinus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cori's Cycle
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Contrast Nephropathy Prevention
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cori'S Cycle
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cord prolapse
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cord Prolapse
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Copd Staging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Copd Classification
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conversion Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Controlled ventilation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital syphilis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital syndromes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital malformations
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Community Psychiatry
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complicated Deliveries
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complex regional pain syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complex febrile seizures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complex Febrile Seizures
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complement disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complement Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complement
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Community Participation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complications of Puerperium
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Community Ophthalmology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Community Health
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Community Dynamics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Communication Methods
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Common Peroneal Nerve
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Coma and brain injury
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Colorectal imaging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complications Of Neuraxial Anesthesia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Complications of neuraxial anesthesia
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital genital anomalies
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Heart Defects
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Vertical Talus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Tuberculosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Toxoplasmosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Syndromes
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Neck Lesions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Hypothyroidism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Heart Diseases
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Eye Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Computed Tomography (CT)
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Eye Anomalies
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Cardiac Imaging
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Congenital Anomalies Screening
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Confounding
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Conductive hearing loss
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Concomitant squint
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Computed Tomography (Ct)
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Counter-current Mechanism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial Arteries
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Colorectal Disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial Nerve Functions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cytomegalovirus
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cystinuria
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cystic lesions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cystic fibrosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cystic Lesions
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cystic Hygroma
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cycloplegic agents
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cycloplegic Agents
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyclic peptides
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyanotic spells
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyanotic congenital heart disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyanotic Spells
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyanotic Heart Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyanotic Congenital Heart Disease
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cyanosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cutis marmorata
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cutis Marmorata
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cytopathology
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cytotoxic drug disposal
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,D&C
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Dandy-Walker Syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Death definition
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Death declaration
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Deafness
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Data presentation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Data Presentation
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Darting motility
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Dandy-Walker syndrome
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Dacryocystitis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DMARDs
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DSM-5
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DSD
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DNA repair disorders
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DNA and RNA viruses
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DNA Replication and Repair
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DNA Profiling
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,DNA Damage
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cutaneous tuberculosis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cutaneous receptors
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cutaneous T-cell Lymphoma
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Creatine metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Criminal abortion
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Criminal Responsibility
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Criminal Procedure
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Criminal Abortion
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Creche
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Creatinine metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Creatinine Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Creatine Metabolism
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Criminalistics
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial nerve synkinesis
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial nerve nuclei
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial cavity
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial Vasculature
0.0,1.0,0.0,2.845273999886189e-05,-2.845273999886189e-05,Cranial Sutures and Fontanelles
